"";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"N11";"N12";"S1";"S2";"S3";"S4";"S5";"S6";"S7";"S8";"S9";"S10";"S11";"S12";"S13";"S14";"S15";"S16";"S17";"S18";"S19";"S20";"S21";"S22";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species"
"e5ce19deea9d46d83dc40b420b4d271a";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Methyloligellaceae";"uncultured";NA
"6a1f1d73040e5a83a6ebce27b3aae66f";"108";"17";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"uncultured";"uncultured";NA
"eebe2585b765e59dc555b8ad4e41d942";"94";"44";"44";"0";"0";"0";"0";"5";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiales_Incertae_Sedis";"Bauldia";NA
"b6ae99fbd87ea50d6d3d41d2455fb5e7";"33";"24";"8";"2";"0";"0";"0";"0";"14";"0";"0";"0";"2";"2";"5";"0";"0";"0";"0";"2";"0";"7";"0";"0";"0";"0";"3";"3";"4";"8";"0";"0";"5";"9";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA;NA
"35b3caaa4fa3213044c93622887005d7";"197";"77";"78";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"uncultured";"uncultured";"uncultured";NA
"f08b4108149b06cc52c1cc1e1b8d7e69";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";"Methylocystis";NA
"80b66e6e3155bf83c5b274bd329fabd2";"43";"14";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";"alphaI_cluster";NA
"351cd086330fdb31fdb8770e1cf03d2f";"72";"22";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Methyloligellaceae";"Rhodobium";NA
"efb31663f2e0ffb978f562b1670c61db";"98";"39";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhodobiaceae";"Tepidamorphus";NA
"9dc01b4eeda08ebbc77313c350be6fde";"374";"131";"315";"140";"178";"130";"97";"65";"6";"0";"14";"34";"0";"4";"0";"0";"19";"19";"0";"0";"0";"6";"0";"0";"0";"0";"5";"0";"2";"0";"0";"0";"14";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";NA;NA
"415dccbcdc449a444c1e1621973ca624";"0";"0";"0";"0";"0";"13";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Chelativorans";NA
"ba6e05199e4f15ca4603438e1120ddb8";"317";"123";"295";"90";"58";"90";"30";"85";"122";"151";"247";"59";"97";"75";"54";"37";"39";"54";"45";"73";"59";"107";"112";"110";"0";"53";"71";"110";"103";"95";"56";"46";"54";"37";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Mesorhizobium";NA
"1c866d4eb4f983d8b558f66d7b0728f2";"126";"63";"194";"73";"49";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Ensifer";NA
"5aeb428feaa7fd9d8de10df4dea7da82";"0";"10";"96";"108";"43";"28";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium";NA
"81ef04fc448a46c418860d949afca5be";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Shinella";NA
"f4eb33a61d3bc49534cb7e58ec602af0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Rhizobiaceae";NA
"6fb0502f2859604e5e9f2b869108d165";"0";"0";"12";"0";"7";"0";"0";"0";"0";"0";"6";"0";"8";"0";"7";"0";"5";"0";"15";"16";"8";"13";"18";"20";"0";"12";"9";"7";"20";"17";"0";"0";"9";"5";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Hoeflea";NA
"b10a6cb02d02cd68f5ec0238e1ac530b";"21";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Pseudahrensia";NA
"822205346f490cafad9e55f44e83fce6";"0";"0";"0";"0";"0";"8";"6";"44";"36";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"5";"0";"10";"0";"2";"8";"7";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Nitratireductor";NA
"dcf5d6f2a7e2565d050abccad802513c";"29";"13";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Oricola";NA
"8e6a273395c4de795e498053439f1d60";"59";"23";"129";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"d__Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Rhizobiaceae";"Aminobacter";NA
