;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S14;S15;S16;S17;S18;S19;S20;S21;S22;Kingdom;Phylum;Class;Order;Family;Genus;Species
cccecb01ba7e6a521d1ec7483618a193;0;0;0;0;0.162403572878603;0;0.00560208397523879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;NA
33f585e0166518f7896eb81d89947156;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00410161056574882;0;0;0.0122701268424362;0;0.00863986867399615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;SCGC_AAA286-E23;SCGC_AAA286-E23;NA
880f6f4d8241e8e37e93c3166520720e;0.0627074880118038;0.105599340648019;0.0185048112509252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosarcinaceae;Methanolobus;NA
a5181122cc4336d8d024d9200b0c38d9;0.00983646870773392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosaetaceae;Methanosaeta;NA
bb975b0bcf1220a3f63e1b633e9041be;0;0;0;0.0122904478639202;0;0;0;0;0;0;0;0;0.00967804374475772;0;0.00452048911692245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;vadinHA49;vadinHA49;vadinHA49;vadinHA49;NA
be5055a0b8bb85aa0303b40d93b94843;0.0418049920078692;0.0334827177664452;0.00284689403860388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Phycisphaerae;S-70;S-70;S-70;NA
29984e8a1cac03e89d6081ef2bd161b5;0.0725439567195377;0.0746922165559161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Phycisphaerae;mle1-8;mle1-8;mle1-8;NA
906dba0de38ce5dcb841a4ad4474d9e8;0.740194270256978;1.82609591510843;0.0925240562546262;0.0294970748734084;0.657226958993098;1.19784346220814;1.81507520797737;0.757789822497367;0.191971091412117;0.139187925447467;0.090815199971509;0.0214183212319818;0.0435511968514098;0.0218752563506604;0.0632868476369143;0.0279737047175655;0.0291415512507861;0.202134740059654;0.15767760330043;0.32389273877674;0.430023455824863;0.719539070174973;0.710465287738442;0.743674492819695;0.455638930045086;0.660278288264636;0.75878374663221;0.446057406796437;0.65803127785035;0.358959558425629;0.623469665366827;0.731747879594213;0.695537159927938;d__Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;NA
0d34ff72d4440523f93caa865feb12db;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00219937317864409;0;0;0;0;0.0083153168135706;0.0159631479327723;d__Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;WD2101_soil_group;NA
96b7b1be9af3f200f2f6109c525dfd35;0.0061477929423337;0.00772678102302581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;uncultured;NA
f8a4ed498593475c20a9bd5a8cf846a6;0.0270502889462683;0.0257559367434194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19_marine_sediment_group;NA
b13bacadd1a01f4b4eba36f560f5a924;0.0110660272962007;0.0128779683717097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae;uncultured;NA
8f63fcd7195729c789c124c904eada41;0.0737735153080044;0.0746922165559161;0.0227751523088311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA;NA
acece85c98912e1b93cc4bde065235fa;0.0393458748309357;0.0334827177664452;0.0256220463474349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;uncultured;uncultured;NA
eacf3d9cd4c2c228396827e0826f8faa;0.028279847534735;0.0592386545098645;0;0.0344132540189765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;Planctopirus;NA
6aea2d960908f4f38287bb0612f34669;0.0368867576540022;0.0360583114407871;0.0156579172123214;0;0.142103126268778;0.048249386393673;0.0392145878266715;0.120732615787716;0.00564620857094461;0;0.0480786352790342;0.122084431022296;0.264533195690045;0.162697219108036;0.266708857898425;0.171838471836474;0.0214727219742634;0.110927601252249;0.0820787524029635;0.101687255197349;0.0281469898358092;0.0544300772641585;0.0683655276880387;0.0327672669250057;0.00637257244818302;0.00262536098713573;0.00439874635728817;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Rubinisphaera;NA
9436c9b770d9458c144bfd17137d769e;0.847165867453584;1.04569103178283;0.323122473381541;0;0.281668696711328;0;0;0.0308253487117573;0.0734007114222799;0.0804680193993171;0.0854731293849496;0.608280322988284;0.0887154009936125;0.0396489021355719;0.0271229347015347;0;0.00306753171060906;0;0;0.00564929195540826;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Planctomicrobium;NA
e7b3b63806b937c3da98edbdab019a40;0.194270256977745;0.206047493947355;0.0768661390423048;0;0;0;0;0;0;0.00434962267023336;0.00890345097759892;0.0642549636959455;0.00322601458158591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;SH-PL14;NA
025bdb2c8aa02cc58ebd61e9e9deae9a;0;0;0;0;0;0;0;0;0.00752827809459281;0;0.00890345097759892;0;0.00806503645396477;0.00820322113149763;0.0113012227923061;0;0.00460129756591359;0;0;0;0;0;0;0;0;0;0;0.00263939293962389;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4_lineage;NA
8eb6dbf5f7c3372d1b91ad9235e2e187;0.00860691011926718;0.0154535620460516;0.00427034105790582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula;NA
8edd72ff6ed1aaacf826b003cd6dc089;0;0;0;0;0;0;0;0;0.00376413904729641;0;0.0427365646924748;0;0;0;0.00452048911692245;0;0;0;0;0.0131816812292859;0.00312744331508991;0.00929294002070998;0.00938350380031904;0.00854798267608844;0.00637257244818302;0.0105014439485429;0.0175949854291527;0.00659848234905972;0.0122083725018618;0.0108229012590642;0.0068014872585472;0;0.0114022485234088;d__Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;NA
bc64fb850c405fe68262e2eac787e7ae;0.0651666051887372;0.0540874671611807;0.0213517052895291;0;0;0;0;0;0.0526979466621497;0.134838302777234;0.0836924391894298;0.0257019854783782;0.035486160397445;0.0232424598725766;0.0429446466107633;0.0259755829520251;0.0122701268424362;0.0295806936672665;0.0302395403589865;0.0338957517324495;0.0125097732603597;0.01858588004142;0.00938350380031904;0.0113973102347846;0.00955885867227453;0.00656340246783933;0.00439874635728817;0.0105575717584955;0.00732502350111707;0;0;0;0.00684134911404529;d__Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula;NA
4c87af2fd70f70337225941adb90158a;0.0393458748309357;0.041209498789471;0.0156579172123214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;uncultured;NA
8fd8527bc9003160bd4f96cb56175c0e;0.0061477929423337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA;NA
9e3dc62bb51c66ea137b77bfe3f2b2ce;0;0;0;0;0;0;0;0;0;0;0.00712276078207913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;NA
ed2c2a41f224517d0f9f32f718b19dff;0;0;0;0;0;0;0;0;0.00941034761824102;0.0108740566755834;0.108622101926707;0.0257019854783782;0.0580682624685464;0.0287112739602417;0.0678073367538368;0;0.00613506342121812;0.0123252890280277;0;0;0.00781860828772478;0;0;0;0;0;0;0;0;0.00360763375302139;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Fimbriiglobus;NA
107de437d0b6720819dc82c5d7c57e2d;0;0;0;0.0172066270094882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Paludisphaera;NA
1b83e9d9e6eb4a73271de89870719b98;0.0209024960039346;0.0257559367434194;0.0213517052895291;0;0;0;0;0;0;0;0;0.0171346569855855;0.0161300729079295;0.00546881408766509;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0118772682283075;0.00976669800148942;0.00721526750604279;0;0;0;d__Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;uncultured;NA
ccf9f3bf55c153e2a681c5fa284fb846;0.193040698389278;0.167413588832226;0.0156579172123214;0;0;0;0;0.131007732024969;0.0131744866655374;0.0913420760749005;0.194095231311656;0.0706804600655401;0.0209690947803084;0.00957042465341391;0.0226024455846123;0.0179830958898635;0.00460129756591359;0;0.0129598030109942;0.0395450436878578;0.0531665363565285;0.163290231792475;0.187670076006381;0.215124230681559;0.278800044608007;0.360987135731163;0.333205036564579;0.174199934015177;0.27468838129189;0.245319095205455;0.469302620839757;0.41853761294972;0.704658958746665;d__Bacteria;Planctomycetota;OM190;OM190;OM190;OM190;NA
04839cbe1407db67549dd7c647527f55;0.00983646870773392;0.00515118734868387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Planctomycetota;Pla3_lineage;Pla3_lineage;Pla3_lineage;Pla3_lineage;NA
ab4d8fb12e2118a3c68ca93a3cd26eec;0.00368867576540022;0.0103023746973677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Lentisphaeria;SS1-B-02-17;SS1-B-02-17;SS1-B-02-17;NA
9adeb4a522c2ba60a9d7f31645f9cd96;0.0122955858846674;0.0154535620460516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;WCHB1-41;WCHB1-41;NA
8c2b06e9403b7ddbfa80d5b77cb11252;0.0885282183696053;0.0618142481842065;0.0185048112509252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;NA
fb2d8bc156be8683af16b622436dfa03;0.360260666420755;0.368309895430897;0.105335079428344;0.0319551644461924;0.144640682095006;0;0;0.0616506974235146;0.432875990439087;0.067419151388617;0.0231489725417572;0.265587183276575;0.0500032260145816;0.0123048316972465;0.0113012227923061;0;0.0107363609871317;0.0419059826952942;0.056159146380975;0.135583006929798;0.0422204847537138;0.0650505801449699;0.0495985200874006;0.0626852062913152;0.0223040035686406;0.0249409293777894;0.0230934183757629;0;0.00854586075130324;0.0144305350120856;0.0249387866146731;0.0249459504407118;0.03876764497959;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;NA
9d6b356126b0af1f378deb4ef65be508;0.0418049920078692;0.0489362798124968;0.0156579172123214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;uncultured;NA
de43d34fa8b9e4ca0a695bf5fa517647;0.0504119021271364;0.0334827177664452;0.0113875761544155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;NA;NA
430a91c2d23501ab01a9cb219b48ad67;0.0627074880118038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Haloferula;NA
0439631d9834d70aa5fafba4ee9899dc;0.0159842616500676;0.0103023746973677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Roseibacillus;NA
f4fa2f027c5303a00dd2d8fa82e02237;0.28279847534735;0.169989182506568;0.049820645675568;0.0073742687183521;0.043138449045879;0.014684595858944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0109460516028147;0.0265512572020285;0.136731055376077;0.166685662183725;0.28517261705619;0.429246521396692;0.60812668389509;0.483008907951171;0.866794447632186;0.853205382589559;1.06103201233336;1.00060978989966;1.2131992428907;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;DEV007;NA
d571d7f2a4c1f8ef8d900a8ae5240201;0.061477929423337;0.0566630608355226;0.024198599328133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Oikopleura;NA
76a50c5dc928f360c7dfeecccf17567f;0.0762326324849379;0.0540874671611807;0.0341627284632466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaeraceae;NA
c917207560aab144d7972d40cf16524b;0.0836099840157384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;uncultured;NA
0fb26ea8f7bb46f6288d932e1ae0e092;0;0;0;0;0.0126877791311409;0;0;0;0;0;0.119306243099825;0.40052260703806;0;0;0;0;0;0;0;0;0;0.00796537716060856;0.0147455059719299;0.00284932755869615;0;0;0.0109968658932204;0;0.00610418625093089;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Terrimicrobiaceae;Terrimicrobium;NA
95e92352ed7b5501dff294ea8cff1f90;0.0221320545924013;0;0;0;0.0126877791311409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;NA
ef30600961776d1942b1df495f08c525;0.0344276404770687;0.0334827177664452;0.00854068211581165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Sumerlaeota;Sumerlaeia;uncultured;uncultured;uncultured;NA
5f517b439eb6f549a5fd6eedc31ddb68;0;0;0.00284689403860388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA;NA
4dbd1f9c02e2c4897287b62d8c50b0f1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00721526750604279;0;0;0;d__Bacteria;Caldisericota;Caldisericia;Caldisericales;WCHB1-02;WCHB1-02;NA
9cab3fd5d3409b6478e4d29a5d46f545;0.00983646870773392;0;0;0;0.043138449045879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;uncultured;NA
911dd706826ad63ed0b30cf0a8b01eab;0;0;0;0;0.203004466098254;0;0;0;0;0;0;0;0;0;0;0;0.00306753171060906;0;0;0;0;0;0.00268100108580544;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae;Syner-01;NA
6d95846acbe7ecc140b3e5832fc05dc7;0;0;0;0;0;0;0;0.0590819183642015;0.0489338076148533;0.067419151388617;0.0623241568431924;0.0599712994495491;0.0177430801987225;0;0.0090409782338449;0.00399624353108078;0;0.00493011561121108;0.0107998358424952;0.0263633624585719;0.0140734949179046;0.0384993229429413;0.0294910119438598;0.0341919307043538;0.0350491484650066;0.019690207403518;0.0329905976796613;0.0184757505773672;0.054937676258378;0.0360763375302139;0.0498775732293461;0.0582072176949942;0.0570112426170441;d__Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Luteitalea;NA
d2234ec9886f472e7862c9b08105f49d;0.0258207303578015;0.0180291557203936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacteraceae;NA
0916099d9f69910b56bd21c741a8e944;0.683634575187508;0.355431927059187;0.0370096225018505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;uncultured;uncultured;NA
beadfc299fce9de9e1acb6ff27c0e8a5;0;0;0;0;0;0;0;0;0;0.00652443400535004;0;0;0;0;0.00678073367538368;0.00999060882770196;0;0;0;0;0;0;0;0.0213699566902211;0.0143382880084118;0.00656340246783933;0.00219937317864409;0.620257340811613;0.159929679774389;0.0270572531476604;0;0;0;d__Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;Chloroplast;Chloroplast;NA
8ec4ed23e36bf90e912731d29f611733;0.0774621910734047;0.0540874671611807;0.0113875761544155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;Vermiphilaceae;NA
213ca0ef2334998ef635a407ad0c9873;0.0676257223656707;0.0618142481842065;0.0284689403860388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Dependentiae;Babeliae;Babeliales;NA;NA;NA
e09a0d59a24e16d6f8bc73dc986a049c;0.0848395426042051;0.0515118734868387;0.0256220463474349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Dependentiae;Babeliae;Babeliales;Babeliaceae;Babeliaceae;NA
7cb677ac1cc306e3c5f093b0ad88c3f7;0;0;0;0;0.0126877791311409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Dependentiae;Babeliae;Babeliales;UBA12409;UBA12409;NA
d504a0baa557bac421e93f051c2129c7;0.0491823435386696;0.0746922165559161;0.0199282582702272;0;0.0152253349573691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Dependentiae;Babeliae;Babeliales;Babeliales;Babeliales;NA
999ec033d3173d93f6651bdcfb0fe4d7;0;0;0.00284689403860388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA;NA
6bffab3351c710ab5751227d5ede3140;0.0295094061232018;0.0360583114407871;0.0113875761544155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8;LWQ8;NA
6e1c6fc711221221bd99ae68bf25dc46;0.309848764293619;0.2395302117138;0.0612082218299835;0;0;0;0;0;0;0;0;0;0.120975546809472;0.0437505127013207;0.0452048911692245;0.00999060882770196;0.0138038926977408;0.0221855202504499;0.0129598030109942;0.0112985839108165;0;0;0.00938350380031904;0;0.00477942933613727;0.00918876345497506;0.00659811953593226;0.00659848234905972;0.00244167450037236;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales;Saccharimonadales;NA
45ad9fa185d1b7b4200766d7b2dea5dc;0.103282921431206;0.0927213722763097;0.23486875818482;0.0122904478639202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;NA;NA
95d630da43c059ca1a3beb2c8491ed5c;0.204106725685479;0.115901715345387;0.277572168763879;0.0368713435917605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Saccharimonadaceae;NA
90b7dad9cd17e4fea86334bbde5ce1a2;0.195499815566212;0.208623087621697;0.237715652223424;0.125362568211986;0.200466910272026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0252236943419271;0.00536200217161088;0.00427399133804422;0.065318867593876;0.0511945392491468;0.026392478143729;0.0092378752886836;0.00488334900074471;0;0.00906864967806294;0;0;d__Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7a;NA
41dcf76656c61d2de6b01d2a45ba3da2;0;0;0;0;0;0;0;0;0;0;0.0267103529327967;0.0128509927391891;0.00806503645396477;0;0.0113012227923061;0.00799248706216157;0.00306753171060906;0.00986023122242217;0;0.0169478758662248;0.00781860828772478;0.0584127658444627;0.0147455059719299;0.00997264645543652;0.0350491484650066;0.0380677343134681;0.026392478143729;0.0197954470471792;0.0329626057550268;0.0162343518885963;0.0204044617756416;0.055435445423804;0.0250849467514994;d__Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;uncultured;NA
9c63529fb3e5ce52ac0ac037b9c6d8d9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00796537716060856;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;NA
642c516a2301f6dd21c7b1be797d81bf;0.00737735153080044;0;0;0;0.253755582622818;0.0356625899431496;0.0336125038514327;0;0;0;0.00356138039103957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA
22635415402f3f186fe0053f435c54ae;0.0122955858846674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Patescibacteria;uncultured;uncultured;uncultured;uncultured;NA
3743ee3af2dcfbe23a5a1e4652036b66;0;0;0;0;0;0.00419559881684113;0.00840312596285818;0;0;0;0.0427365646924748;0.201332219580629;0.133879605135815;0.0628913620081485;0.108491738806139;0.0579455312006714;0.0368103805273087;0.128183005891488;0.166317471974426;0.144998493522145;0.0656763096168882;0.090274274486897;0.0777490314883578;0.0840551629815364;0.078064012490242;0.168023103176687;0.139660196843899;0.0778620917189047;0.0793544212621015;0.0450954219127674;0.0476104108098304;0.055435445423804;0.0410480946842717;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Lacunisphaera;NA
133e7ae5a9eb183e7fb332dfa365352d;0;0;0;0;0;0;0;0;0;0;0.0106841411731187;0;1.24846764307375;0.455278772798119;0.253147390547657;0.0839211141526965;0.0245402536848725;0;0;0;0;0.00398268858030428;0;0.00997264645543652;0;0;0;0.0211151435169911;0.00854586075130324;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Ereboglobus;NA
653a3e0df7b5ae61a83bb68ceb21d62f;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00647990150549712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Diplosphaera;NA
46b5e7a950e19a9ff42398bb94f5b427;0.00368867576540022;0;0;0;0.0101502233049127;0;0;0;0;0;0.0267103529327967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;Cephaloticoccus;NA
c3476e78b720533a2cdceb2001244b45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0169478758662248;0.00781860828772478;0.0849640230464913;0.100537540717704;0.0541372236152268;0.00477942933613727;0.00787608296140719;0.0120965524825425;0.0422302870339822;0.013429209752048;0.00541145062953209;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae;IMCC26134;NA
04adf1e001bdaad0616e299daeba4936;0.00737735153080044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Verruc-01;NA
075bc414cb55c12ad389dd6735490d7a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00906864967806294;0.0110870890847608;0.0114022485234088;d__Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Cerasicoccus;NA
